,index,isp,ik,ib,1s,2s,2p,3s,3p,3d,4s,4p,4d,5s,5p,5d,6s,6p,sum,EF_PBE,EF_HSE,eig_PBE,eig_HSE,eigshift(eV)
3011,3011,0,55,41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0660,12.53536037,13.94318404,16.54272120,17.17900276,0.63628156
3012,3012,0,55,42,0.0000,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0510,0.0000,0.0000,0.0000,0.1180,12.74765335,14.47702859,16.75501418,17.71284731,0.95783313
3013,3013,0,55,43,0.0000,0.0000,0.0580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0070,0.0460,0.0000,0.0000,0.0000,0.1180,12.74766088,14.47703631,16.75502171,17.71285503,0.95783332
3014,3014,0,55,44,0.0000,0.0060,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0020,0.0320,0.0000,0.0000,0.0000,0.0750,14.44801657,16.04517884,18.45537740,19.28099756,0.82562016
3015,3015,0,55,45,0.0000,0.0000,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.1070,0.0000,0.0000,0.0000,0.1250,14.93412741,16.64904333,18.94148824,19.88486205,0.94337381
3016,3016,0,55,46,0.0000,0.0000,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.1270,0.0000,0.0000,0.0000,0.1420,14.93414186,16.64905883,18.94150269,19.88487755,0.94337486
3017,3017,0,55,47,0.0000,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.0000,0.0110,0.0000,0.0000,0.0000,0.0520,15.91035852,17.48568853,19.91771935,20.72150725,0.80378790
3018,3018,0,55,48,0.0000,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,0.0230,0.0740,0.0000,0.0000,0.0000,0.1530,15.91036473,17.48569765,19.91772556,20.72151637,0.80379081
3019,3019,0,55,49,0.0000,0.0110,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0330,0.0010,0.0200,0.0000,0.0000,0.0000,0.0770,18.22174022,19.82015485,22.22910105,23.05597357,0.82687252
3020,3020,0,55,50,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,20.35613699,22.03176115,24.36349782,25.26757987,0.90408205
3021,3021,0,55,51,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0000,0.0010,0.0000,0.0000,0.0000,0.0240,20.35615101,22.03181735,24.36351184,25.26763607,0.90412423
3022,3022,0,55,52,0.0000,0.0130,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0170,0.0040,0.0160,0.0000,0.0000,0.0000,0.0650,20.51123097,22.26980633,24.51859180,25.50562505,0.98703325
3023,3023,0,55,53,0.0000,0.0000,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0580,0.0000,0.0150,0.0000,0.0000,0.0000,0.0970,21.31102104,23.17715579,25.31838187,26.41297451,1.09459264
3024,3024,0,56,0,0.0000,0.3730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0080,0.0030,0.0000,0.0000,0.0000,0.3960,-18.27440997,-19.94395619,-14.26704914,-16.70813747,-2.44108833
3025,3025,0,56,1,0.0000,0.3850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0030,0.0090,0.0000,0.0000,0.0000,0.4030,-17.98288850,-19.63401890,-13.97552767,-16.39820018,-2.42267251
3026,3026,0,56,2,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.1860,0.0220,0.0010,0.0000,0.0000,0.0000,0.3770,-6.04497557,-6.59130130,-2.03761474,-3.35548258,-1.31786784
3027,3027,0,56,3,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0020,0.0000,0.0000,0.0000,0.2080,-6.04496883,-6.59129914,-2.03760800,-3.35548042,-1.31787242
3028,3028,0,56,4,0.0000,0.0030,0.1670,0.0000,0.0000,0.0000,0.0000,0.0000,0.1010,0.0110,0.0040,0.0000,0.0000,0.0000,0.2860,-5.89130491,-6.42808555,-1.88394408,-3.19226683,-1.30832275
3029,3029,0,56,5,0.0000,0.0040,0.1710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0890,0.0070,0.0120,0.0000,0.0000,0.0000,0.2830,-4.73133618,-5.22643465,-0.72397535,-1.99061593,-1.26664058
3030,3030,0,56,6,0.0000,0.0000,0.1510,0.0000,0.0000,0.0000,0.0000,0.0000,0.1790,0.0000,0.0020,0.0000,0.0000,0.0000,0.3320,-4.68990728,-5.22643306,-0.68254645,-1.99061434,-1.30806789
3031,3031,0,56,7,0.0000,0.0000,0.1510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,0.0000,0.0220,0.0000,0.0000,0.0000,0.2170,-4.68990333,-5.22129935,-0.68254250,-1.98548063,-1.30293813
3032,3032,0,56,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1330,0.0350,0.0020,0.0000,0.0000,0.0000,0.1700,-3.84022170,-4.42469687,0.16713913,-1.18887815,-1.35601728
3033,3033,0,56,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2190,0.0000,0.0020,0.0000,0.0000,0.0000,0.2210,-3.73642536,-4.33774788,0.27093547,-1.10192916,-1.37286463
3034,3034,0,56,10,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.2120,0.0040,0.0010,0.0000,0.0000,0.0000,0.2180,-3.69609681,-4.26947575,0.31126402,-1.03365703,-1.34492105
3035,3035,0,56,11,0.0000,0.0020,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.2410,-3.51642189,-4.12639552,0.49093894,-0.89057680,-1.38151574
3036,3036,0,56,12,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.3300,-3.25045154,-3.89703144,0.75690929,-0.66121272,-1.41812201
3037,3037,0,56,13,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0020,0.0020,0.0000,0.0000,0.0000,0.1440,-3.25044560,-3.89702931,0.75691523,-0.66121059,-1.41812582
3038,3038,0,56,14,0.0000,0.0010,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.2290,0.0000,0.0010,0.0000,0.0000,0.0000,0.2370,-3.06528955,-3.68944310,0.94207128,-0.45362438,-1.39569566
3039,3039,0,56,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2270,0.0000,0.0020,0.0000,0.0000,0.0000,0.2290,-3.04456733,-3.65444167,0.96279350,-0.41862295,-1.38141645
3040,3040,0,56,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2380,0.0000,0.0000,0.0000,0.0000,0.0000,0.2380,-2.90862540,-3.57933538,1.09873543,-0.34351666,-1.44225209
3041,3041,0,56,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3540,0.0000,0.0000,0.0000,0.0000,0.0000,0.3540,-2.84314574,-3.48822631,1.16421509,-0.25240759,-1.41662268
3042,3042,0,56,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1220,0.0000,0.0000,0.0000,0.0000,0.0000,0.1220,-2.84313817,-3.48822438,1.16422266,-0.25240566,-1.41662832
3043,3043,0,56,19,0.0000,0.0020,0.0510,0.0000,0.0000,0.0000,0.0000,0.0000,0.1790,0.0100,0.0040,0.0000,0.0000,0.0000,0.2460,-2.77601007,-3.39668196,1.23135076,-0.16086324,-1.39221400
3044,3044,0,56,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,-2.73529160,-3.24504738,1.27206923,-0.00922866,-1.28129789
3045,3045,0,56,21,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.4710,0.0000,0.0000,0.0000,0.0000,0.0000,0.4730,-2.60603711,-3.24504702,1.40132372,-0.00922830,-1.41055202
3046,3046,0,56,22,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,-2.60602271,-3.20852206,1.40133812,0.02729666,-1.37404146
3047,3047,0,56,23,0.0000,0.0000,0.1590,0.0000,0.0000,0.0000,0.0000,0.0000,0.2320,0.0000,0.0000,0.0000,0.0000,0.0000,0.3910,-1.77559242,-2.10237469,2.23176841,1.13344403,-1.09832438
3048,3048,0,56,24,0.0000,0.0000,0.1590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0010,0.0200,0.0000,0.0000,0.0000,0.2200,-1.77558836,-2.10237282,2.23177247,1.13344590,-1.09832657
3049,3049,0,56,25,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1110,0.0340,0.0120,0.0000,0.0000,0.0000,0.2070,-1.64391624,-1.79370221,2.36344459,1.44211651,-0.92132808
3050,3050,0,56,26,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2260,0.0580,0.0000,0.0000,0.0000,0.0000,0.4040,-0.28451110,-0.37457666,3.72284973,2.86124206,-0.86160767
3051,3051,0,56,27,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.1580,-0.28450398,-0.37457503,3.72285685,2.86124369,-0.86161316
3052,3052,0,56,28,0.0000,0.0410,0.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0860,0.0280,0.0060,0.0000,0.0000,0.0000,0.2460,1.08082700,2.21346568,5.08818783,5.44928440,0.36109657
3053,3053,0,56,29,0.0000,0.0120,0.1330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0540,0.0120,0.0240,0.0000,0.0000,0.0000,0.2350,2.75390699,3.92460457,6.76126782,7.16042329,0.39915547
3054,3054,0,56,30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0000,0.0760,0.0000,0.0000,0.0000,0.0940,3.49572577,4.57119608,7.50308660,7.80701480,0.30392820
3055,3055,0,56,31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0000,0.0780,0.0000,0.0000,0.0000,0.1000,6.28433789,7.54156617,10.29169872,10.77738489,0.48568617
3056,3056,0,56,32,0.0000,0.0000,0.0790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0330,0.1970,0.0000,0.0000,0.0000,0.0000,0.3090,6.79683256,8.37115907,10.80419339,11.60697779,0.80278440
3057,3057,0,56,33,0.0000,0.0000,0.0790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0010,0.0160,0.0000,0.0000,0.0000,0.1000,6.79683338,8.53264740,10.80419421,11.76846612,0.96427191
3058,3058,0,56,34,0.0000,0.0210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0320,0.0560,0.0000,0.0000,0.0000,0.1230,6.93801470,8.53265144,10.94537553,11.76847016,0.82309463
3059,3059,0,56,35,0.0000,0.0000,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0510,0.0000,0.0080,0.0000,0.0000,0.0000,0.0760,7.80077173,9.12529079,11.80813256,12.36110951,0.55297695
3060,3060,0,56,36,0.0000,0.0000,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0040,0.1060,0.0000,0.0000,0.0000,0.1280,7.80077379,9.12529270,11.80813462,12.36111142,0.55297680
3061,3061,0,56,37,0.0000,0.0080,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0040,0.0580,0.0000,0.0000,0.0000,0.1290,10.14109179,11.67763616,14.14845262,14.91345488,0.76500226
3062,3062,0,56,38,0.0000,0.0070,0.0330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0540,0.0530,0.0000,0.0000,0.0000,0.1510,11.18152829,12.93607975,15.18888912,16.17189847,0.98300935
3063,3063,0,56,39,0.0000,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.1010,0.0000,0.0000,0.0000,0.1720,12.44202570,13.89400199,16.44938653,17.12982071,0.68043418
3064,3064,0,56,40,0.0000,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0280,0.0350,0.0000,0.0000,0.0000,0.1240,12.44203201,14.16733547,16.44939284,17.40315419,0.95376135
3065,3065,0,56,41,0.0000,0.0010,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0390,0.0160,0.0000,0.0000,0.0000,0.0000,0.0640,12.52787752,14.16734111,16.53523835,17.40315983,0.86792148
3066,3066,0,56,42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0370,0.0700,0.0000,0.0000,0.0000,0.1110,13.18793428,14.81529266,17.19529511,18.05111138,0.85581627
3067,3067,0,56,43,0.0000,0.0000,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0000,0.0930,0.0000,0.0000,0.0000,0.1390,13.87508946,15.44315207,17.88245029,18.67897079,0.79652050
3068,3068,0,56,44,0.0000,0.0000,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0040,0.0930,0.0000,0.0000,0.0000,0.1340,13.87509680,15.61335060,17.88245763,18.84916932,0.96671169
3069,3069,0,56,45,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0590,0.0000,0.0110,0.0000,0.0000,0.0000,0.0730,14.00551098,15.61335823,18.01287181,18.84917695,0.83630514
3070,3070,0,56,46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0140,0.0000,0.0000,0.0000,0.0700,15.74807875,17.22948629,19.75543958,20.46530501,0.70986543
3071,3071,0,56,47,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0250,0.1240,0.0000,0.0000,0.0000,0.1840,16.24989364,17.93919854,20.25725447,21.17501726,0.91776279
3072,3072,0,56,48,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0000,0.0060,0.0000,0.0000,0.0000,0.0430,16.24989512,17.93919907,20.25725595,21.17501779,0.91776184
3073,3073,0,56,49,0.0000,0.0190,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0580,0.0000,0.0230,0.0000,0.0000,0.0000,0.1010,17.59804497,19.25747900,21.60540580,22.49329772,0.88789192
3074,3074,0,56,50,0.0000,0.0040,0.0410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0020,0.0540,0.0000,0.0000,0.0000,0.1310,18.23469055,20.06194564,22.24205138,23.29776436,1.05571298
3075,3075,0,56,51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0310,0.0000,0.0080,0.0000,0.0000,0.0000,0.0390,20.81541883,22.41645526,24.82277966,25.65227398,0.82949432
3076,3076,0,56,52,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,21.37117802,23.05968742,25.37853885,26.29550614,0.91696729
3077,3077,0,56,53,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0470,0.0090,0.0120,0.0000,0.0000,0.0000,0.0720,21.37118218,23.05969186,25.37854301,26.29551058,0.91696757
3078,3078,0,57,0,0.0000,0.3730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0100,0.0000,0.0000,0.0000,0.0000,0.3990,-18.25443225,-19.92269047,-14.24707142,-16.68687175,-2.43980033
3079,3079,0,57,1,0.0000,0.3840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0120,0.0000,0.0000,0.0000,0.3970,-18.00179787,-19.65412622,-13.99443704,-16.41830750,-2.42387046
3080,3080,0,57,2,0.0000,0.0000,0.1690,0.0000,0.0000,0.0000,0.0000,0.0000,0.1650,0.0260,0.0010,0.0000,0.0000,0.0000,0.3610,-6.13143355,-6.66993581,-2.12407272,-3.43411709,-1.31004437
3081,3081,0,57,3,0.0000,0.0000,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0070,0.0010,0.0000,0.0000,0.0000,0.2980,-6.00623349,-6.54416368,-1.99887266,-3.30834496,-1.30947230
3082,3082,0,57,4,0.0000,0.0030,0.1710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0820,0.0000,0.0020,0.0000,0.0000,0.0000,0.2580,-5.67509501,-6.20535932,-1.66773418,-2.96954060,-1.30180642
3083,3083,0,57,5,0.0000,0.0030,0.1730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,0.0040,0.0050,0.0000,0.0000,0.0000,0.2290,-5.01820782,-5.50648969,-1.01084699,-2.27067097,-1.25982398
3084,3084,0,57,6,0.0000,0.0000,0.1530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0630,0.0000,0.0140,0.0000,0.0000,0.0000,0.2300,-4.76069016,-5.30067849,-0.75332933,-2.06485977,-1.31153044
3085,3085,0,57,7,0.0000,0.0010,0.1490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0010,0.0210,0.0000,0.0000,0.0000,0.2280,-4.52981888,-5.08099234,-0.52245805,-1.84517362,-1.32271557
3086,3086,0,57,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1040,0.0270,0.0040,0.0000,0.0000,0.0000,0.1350,-3.76620558,-4.40780851,0.24115525,-1.17198979,-1.41314504
3087,3087,0,57,9,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.2220,0.0020,0.0000,0.0000,0.0000,0.0000,0.2250,-3.72335363,-4.26776482,0.28400720,-1.03194610,-1.31595330
3088,3088,0,57,10,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.2170,0.0030,0.0000,0.0000,0.0000,0.0000,0.2210,-3.63062361,-4.19705372,0.37673722,-0.96123500,-1.33797222
3089,3089,0,57,11,0.0000,0.0010,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.1810,0.0000,0.0020,0.0000,0.0000,0.0000,0.2120,-3.47348533,-4.10603039,0.53387550,-0.87021167,-1.40408717
3090,3090,0,57,12,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.2370,0.0000,0.0010,0.0000,0.0000,0.0000,0.2480,-3.35863383,-4.00538486,0.64872700,-0.76956614,-1.41829314
3091,3091,0,57,13,0.0000,0.0010,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.2210,0.0000,0.0000,0.0000,0.0000,0.0000,0.2370,-3.23090229,-3.86172829,0.77645854,-0.62590957,-1.40236811
3092,3092,0,57,14,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.3930,0.0020,0.0020,0.0000,0.0000,0.0000,0.3980,-3.10277320,-3.74265826,0.90458763,-0.50683954,-1.41142717
3093,3093,0,57,15,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.1770,0.0000,0.0020,0.0000,0.0000,0.0000,0.1800,-3.05799136,-3.68169467,0.94936947,-0.44587595,-1.39524542
3094,3094,0,57,16,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.4440,0.0020,0.0010,0.0000,0.0000,0.0000,0.4530,-2.98731972,-3.62661691,1.02004111,-0.39079819,-1.41083930
3095,3095,0,57,17,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,0.0000,0.0000,0.0000,0.0000,0.0000,0.3140,-2.93017571,-3.58565109,1.07718512,-0.34983237,-1.42701749
3096,3096,0,57,18,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.2790,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,-2.81007658,-3.45486326,1.19728425,-0.21904454,-1.41632879
3097,3097,0,57,19,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.1560,0.0010,0.0000,0.0000,0.0000,0.0000,0.1580,-2.74378441,-3.37347602,1.26357642,-0.13765730,-1.40123372
3098,3098,0,57,20,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.2460,0.0000,0.0010,0.0000,0.0000,0.0000,0.2530,-2.72013939,-3.35777246,1.28722144,-0.12195374,-1.40917518
3099,3099,0,57,21,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.1600,0.0010,0.0000,0.0000,0.0000,0.0000,0.1620,-2.70543723,-3.34889130,1.30192360,-0.11307258,-1.41499618
3100,3100,0,57,22,0.0000,0.0030,0.0410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0950,0.0060,0.0040,0.0000,0.0000,0.0000,0.1490,-2.42535136,-2.84921932,1.58200947,0.38659940,-1.19541007
3101,3101,0,57,23,0.0000,0.0000,0.1530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0650,0.0000,0.0180,0.0000,0.0000,0.0000,0.2360,-1.81126911,-2.14922213,2.19609172,1.08659659,-1.10949513
3102,3102,0,57,24,0.0000,0.0000,0.1610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0950,0.0050,0.0090,0.0000,0.0000,0.0000,0.2700,-1.74627047,-2.04496565,2.26109036,1.19085307,-1.07023729
3103,3103,0,57,25,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.1680,0.0440,0.0060,0.0000,0.0000,0.0000,0.2740,-1.53245552,-1.71923306,2.47490531,1.51658566,-0.95831965
3104,3104,0,57,26,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.1040,0.0150,0.0010,0.0000,0.0000,0.0000,0.2300,-0.49463284,-0.60566950,3.51272799,2.63014922,-0.88257877
3105,3105,0,57,27,0.0000,0.0000,0.1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.1710,0.0310,0.0000,0.0000,0.0000,0.0000,0.3230,-0.34968602,-0.44462653,3.65767481,2.79119219,-0.86648262
3106,3106,0,57,28,0.0000,0.0380,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0450,0.0020,0.0000,0.0000,0.0000,0.2350,1.26876396,2.40800815,5.27612479,5.64382687,0.36770208
3107,3107,0,57,29,0.0000,0.0130,0.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,0.0040,0.0340,0.0000,0.0000,0.0000,0.2030,2.81767262,4.00120612,6.82503345,7.23702484,0.41199139
3108,3108,0,57,30,0.0000,0.0000,0.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0380,0.0050,0.0570,0.0000,0.0000,0.0000,0.1550,3.51795068,4.65470842,7.52531151,7.89052714,0.36521563
3109,3109,0,57,31,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0240,0.0340,0.0000,0.0000,0.0000,0.1100,5.51877760,6.82636604,9.52613843,10.06218476,0.53604633
3110,3110,0,57,32,0.0000,0.0160,0.0210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0310,0.0050,0.0200,0.0000,0.0000,0.0000,0.0930,6.07980578,7.50659545,10.08716661,10.74241417,0.65524756
3111,3111,0,57,33,0.0000,0.0000,0.0640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0210,0.0450,0.0410,0.0000,0.0000,0.0000,0.1710,6.90210678,8.51047278,10.90946761,11.74629150,0.83682389
3112,3112,0,57,34,0.0000,0.0010,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.1270,0.0060,0.0000,0.0000,0.0000,0.1700,7.20611341,8.73916866,11.21347424,11.97498738,0.76151314
3113,3113,0,57,35,0.0000,0.0010,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0060,0.1180,0.0000,0.0000,0.0000,0.1500,8.01483988,9.38615943,12.02220071,12.62197815,0.59977744
3114,3114,0,57,36,0.0000,0.0030,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0320,0.0970,0.0000,0.0000,0.0000,0.1840,8.75673587,10.23118218,12.76409670,13.46700090,0.70290420
3115,3115,0,57,37,0.0000,0.0090,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0050,0.0280,0.0000,0.0000,0.0000,0.0820,10.87843549,12.45738869,14.88579632,15.69320741,0.80741109
3116,3116,0,57,38,0.0000,0.0020,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0070,0.0570,0.0000,0.0000,0.0000,0.1280,10.89369987,12.64668970,14.90106070,15.88250842,0.98144772
3117,3117,0,57,39,0.0000,0.0020,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0260,0.0230,0.0270,0.0000,0.0000,0.0000,0.1230,11.53956321,13.12818843,15.54692404,16.36400715,0.81708311
3118,3118,0,57,40,0.0000,0.0050,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.0040,0.0200,0.0000,0.0000,0.0000,0.0900,11.98031952,13.49948091,15.98768035,16.73529963,0.74761928
3119,3119,0,57,41,0.0000,0.0000,0.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0550,0.0450,0.0000,0.0000,0.0000,0.1420,12.10439080,13.78852545,16.11175163,17.02434417,0.91259254
3120,3120,0,57,42,0.0000,0.0070,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0040,0.1160,0.0000,0.0000,0.0000,0.1670,13.06346611,14.77230750,17.07082694,18.00812622,0.93729928
3121,3121,0,57,43,0.0000,0.0000,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0280,0.0590,0.0000,0.0000,0.0000,0.1130,14.19656908,15.77195652,18.20392991,19.00777524,0.80384533
3122,3122,0,57,44,0.0000,0.0000,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0390,0.0040,0.0130,0.0000,0.0000,0.0000,0.0690,14.40211469,16.01177135,18.40947552,19.24759007,0.83811455
3123,3123,0,57,45,0.0000,0.0010,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0420,0.0000,0.0750,0.0000,0.0000,0.0000,0.1200,14.90371096,16.43910706,18.91107179,19.67492578,0.76385399
3124,3124,0,57,46,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0010,0.0930,0.0000,0.0000,0.0000,0.1200,15.40820504,17.04606382,19.41556587,20.28188254,0.86631667
3125,3125,0,57,47,0.0000,0.0000,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0070,0.0510,0.0000,0.0000,0.0000,0.0970,16.27174955,17.97372141,20.27911038,21.20954013,0.93042975
3126,3126,0,57,48,0.0000,0.0000,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0020,0.0650,0.0000,0.0000,0.0000,0.1000,17.32865056,18.94322054,21.33601139,22.17903926,0.84302787
